state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,ref_scheme_type_surface_flow_name,ref_scheme_type_surface_lift_name,ref_scheme_owner_name,total_owners_holding,ref_scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,ref_selection_id_located_in_major_medium_scheme_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,culturable_command_area,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_id_under_utilisation_name,ref_reason_for_under_utilisation_name,scheme_designed_storage,ref_filled_up_storage_name,ref_filled_up_storage_space_name,villages_covered,s_no_scheme_within_village_in_water_body,total_no_of_schemes_in_village_above_water_body
RAJASTHAN,AJMER,SARWAD,TAJPURA,17,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,95000,35000,0,NA,NA,50000,0,Temporarily Not in use,1,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,Upto 3/4,Usually filled up,1,17,NA
RAJASTHAN,AJMER,SARWAD,SHOLIYA,4,NA,Others,Panchayat Owned,NA,NA,NA,Up to 2013-2014,100000,0,0,NA,NA,100000,0,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (unlined / Kutcha), Turbine/Jet pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,22,0,22,0,0,22,0,0,0,0,0,NA,NA,NA,NA,NA,14,0,1
RAJASTHAN,AJMER,SARWAD,BHAGWANPURA,7,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,0.38,OBC,Male,During 2015-2016,85000,16000,0,Own savings,NA,53000,12000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,6,0,0,NA,2,0,NA,Yes,NA,NA,No,0.38,0.32,0.3,0,0,0.62,0,0.2,0,0,0.2,Yes,Less discharge in the well,3000,Upto 1/4,Rarely filled up,1,7,1
RAJASTHAN,AJMER,SARWAD,SHOLIYA,5,NA,Others,Owned by individual farmer,2.1,Scheduled-caste,NA,During 2014-2015,62000,10000,0,Own savings,NA,62000,0,Temporarily Not in use,2,Any other reason,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.5,0,1.5,0,0,1.5,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1
RAJASTHAN,AJMER,SARWAD,SUNPA,3,NA,Others,Owned by individual farmer,0.61,OBC,Male,During 2015-2016,80000,12000,0,Government fund,NA,52000,0,Temporarily Not in use,2,Any other reason,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,0.52,0,0.52,0,0,0.52,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1
RAJASTHAN,AJMER,SARWAD,BHAGWANPURA,5,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,0.4,OBC,Male,Up to 2013-2014,75000,17500,0,Own savings,NA,53000,12000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,7,0,0,NA,2,NA,NA,Yes,NA,NA,No,0.4,0.32,0.32,0,0,0.64,0,0.18,0,0,0.18,Yes,Less discharge in the well,3000,Upto 1/4,Rarely filled up,1,5,1
RAJASTHAN,AJMER,SARWAD,SUNPA,1,NA,Others,Owned by individual farmer,0.99,OBC,Male,During 2015-2016,85000,12000,0,Government fund,NA,25000,9800,Temporarily Not in use,2,Any other reason,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,0.8,0,0.8,0,0,0.8,0,0,0,0,0,NA,NA,NA,NA,NA,1,2,1
RAJASTHAN,AJMER,SARWAD,SANPLA,13,NA,Others,Owned by individual farmer,0.61,Others,Male,During 2017-2018,85000,0,0,Bank loan,NA,63000,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Storage not filled up fully,NA,NA,NA,1,NA,NA
RAJASTHAN,AJMER,SARWAD,SANPLA,14,NA,Others,Owned by individual farmer,0.82,Others,Male,During 2017-2018,85000,0,0,Bank loan,NA,63000,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Storage not filled up fully,NA,NA,NA,1,NA,NA
RAJASTHAN,AJMER,SARWAD,TAJPURA,16,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,90000,35000,0,NA,NA,50000,0,Temporarily Not in use,2,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,0
RAJASTHAN,AJMER,SARWAD,SHOLIYA,6,NA,Others,Owned by individual farmer,1.8,Scheduled-caste,Male,Up to 2013-2014,60000,8000,0,Own savings,NA,60000,0,Temporarily Not in use,2,Any other reason,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.5,0,1.5,0,0,1.5,0,0,0,0,0,NA,NA,NA,NA,NA,1,0,1
RAJASTHAN,BANSWARA,SAJJANGARH,EETALA,4,NA,On-drain/canal,Govt. Owned,NA,NA,NA,During 2015-2016,40000,13000,0,NA,NA,0,7000,In-Use,NA,NA,NA,Drip,Submersible pump,Diesel,10,0,20,0,0,NA,6,NA,NA,Yes,NA,NA,No,15.5,0,15.5,0,0,15.5,0,15.5,0,0,15.5,No,NA,NA,NA,NA,1,0,0
RAJASTHAN,AJMER,SARWAD,SUNPA,7,NA,Others,Owned by individual farmer,1.2,OBC,Male,During 2015-2016,85000,12000,0,Government fund,NA,52000,7800,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,7,1
RAJASTHAN,AJMER,SARWAD,TAJPURA,21,NA,On Tanks/Ponds/Reservoirs/check dams,Co-Operative Owned,NA,NA,NA,During 2014-2015,80000,30000,0,NA,NA,50000,0,Temporarily Not in use,2,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1950,Upto 3/4,Usually filled up,1,21,0
RAJASTHAN,AJMER,SARWAD,BHAGWANPURA,8,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,0.32,OBC,Male,During 2015-2016,80000,15000,0,Own savings,NA,53000,13000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,8,0,0,NA,3,NA,NA,Yes,NA,NA,No,0.32,0.3,0.28,0,0,0.58,0,0.26,0,0,0.26,Yes,Less discharge in the well,2700,Upto 1/4,Rarely filled up,1,8,1
RAJASTHAN,AJMER,SARWAD,BHAGWANPURA,10,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,0.32,Others,Male,During 2015-2016,80000,16000,0,Own savings,NA,53000,13500,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,7,0,0,NA,2,NA,NA,Yes,NA,NA,No,0.32,0.3,0.3,0,0,0.6,0,0.16,0,0,0.16,Yes,Less discharge in the well,2700,Upto 1/4,Rarely filled up,1,10,1
RAJASTHAN,AJMER,SARWAD,BHAGWANPURA,9,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,0.4,OBC,Male,During 2015-2016,75000,16500,0,Own savings,NA,53000,14000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,8,0,0,NA,3,NA,NA,Yes,NA,NA,No,0.4,0.28,0.38,0,0,0.66,0,0.32,0,0,0.32,Yes,Less discharge in the well,28000,Upto 1/4,Rarely filled up,1,9,1
RAJASTHAN,AJMER,SARWAD,TAJPURA,14,NA,Others,Owned by Group of farmers,NA,NA,NA,During 2014-2015,92000,44000,0,NA,NA,50000,0,Temporarily Not in use,0,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,0
RAJASTHAN,AJMER,SARWAD,SUNPA,6,NA,Others,Owned by individual farmer,1.13,OBC,Male,During 2015-2016,80000,11000,0,Government fund,NA,52000,7800,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.02,0,1.02,0,0,1.02,0,0,0,0,0,NA,NA,NA,NA,NA,1,6,1
RAJASTHAN,AJMER,SARWAD,SUNPA,8,NA,Others,Owned by individual farmer,1.35,OBC,Male,During 2015-2016,80000,11000,0,Government fund,NA,52000,8000,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.07,0,1.07,0,0,1.07,0,0,0,0,0,NA,NA,NA,NA,NA,1,8,1
RAJASTHAN,AJMER,SARWAD,SUNPA,9,NA,Others,Owned by individual farmer,2.43,OBC,Male,During 2015-2016,85000,12000,0,Government fund,NA,52000,8000,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,2.23,0,2.23,0,0,2.23,0,0,0,0,0,NA,NA,NA,NA,NA,1,9,1
RAJASTHAN,BANSWARA,SAJJANGARH,SHANKARWADA,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,14000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,0,0,90,0,0,NA,5,NA,NA,Yes,NA,NA,No,13,0,13,0,0,13,0,13,0,0,13,No,NA,NA,NA,NA,1,0,0
RAJASTHAN,AJMER,SARWAD,SUNPA,11,NA,Others,Owned by individual farmer,3,Scheduled-caste,Transgender,During 2015-2016,85000,12000,0,Government fund,NA,52000,8800,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.1,0,1.1,0,0,1.1,0,0,0,0,0,NA,NA,NA,NA,NA,1,11,1
RAJASTHAN,AJMER,SARWAD,CHHAPRI,2,NA,Others,Others,NA,NA,NA,Up to 2013-2014,82000,0,0,NA,NA,50000,0,Temporarily Not in use,2,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0
RAJASTHAN,AJMER,SARWAD,BIDLA,27,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,1.2,OBC,Male,Up to 2013-2014,260000,40000,0,Government fund,NA,50000,10000,Temporarily Not in use,0,Non-availability of finance,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3200,Nil/Negligible filled up,Usually filled up,1,31,1
RAJASTHAN,AJMER,SARWAD,LALLAI,1,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,0.32,Scheduled-caste,Male,Up to 2013-2014,85000,10000,0,Government fund,NA,50000,8000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,3,0,0,NA,6,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,0,0,0,0,Yes,Less discharge in the well,3000,Upto 1/2,Usually filled up,1,1,NA
RAJASTHAN,AJMER,SARWAD,SUNPA,10,NA,Others,Owned by individual farmer,1.32,OBC,Male,During 2015-2016,80000,11000,0,Government fund,NA,52000,7800,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.09,0,1.09,0,0,1.09,0,0,0,0,0,NA,NA,NA,NA,NA,1,10,1
RAJASTHAN,AJMER,SARWAD,CHAKWA,6,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,70000,10000,0,NA,NA,0,5000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,8,0,0,NA,3,NA,NA,Yes,NA,NA,No,2.43,2.43,2.43,0,0,4.86,0,1.43,0,0,1.43,Yes,Storage not filled up fully,NA,NA,NA,1,6,0
RAJASTHAN,AJMER,SARWAD,CHHAPRI,1,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,80000,0,0,NA,NA,50000,0,Temporarily Not in use,2,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
RAJASTHAN,BANSWARA,SAJJANGARH,SHANKARWADA,4,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,60000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,0,0,70,0,0,NA,4,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,1,0,0
RAJASTHAN,BANSWARA,SAJJANGARH,SHANKARWADA,5,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,0,0,80,0,0,NA,6,NA,NA,Yes,NA,NA,No,4,0,4,0,0,4,0,4,0,0,4,No,NA,NA,NA,NA,1,0,0
RAJASTHAN,AJMER,SARWAD,LALLAI,2,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,0.32,OBC,Male,Up to 2013-2014,8000,12000,0,Government fund,NA,5000,10000,In-Use,NA,NA,NA,Drip, Centrifugal Pump,Diesel,5,0,4,0,0,NA,3,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,0,0,0,0,Yes,Less discharge in the well,2700,Upto 1/2,Usually filled up,1,2,1
RAJASTHAN,AJMER,SARWAD,CHHAPRI,3,NA,Others,Others,NA,NA,NA,Up to 2013-2014,80000,0,0,NA,NA,60000,0,Temporarily Not in use,2,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0
RAJASTHAN,AJMER,SARWAD,CHHAPRI,6,NA,Others,Others,NA,NA,NA,Up to 2013-2014,90000,0,0,NA,NA,50000,0,Temporarily Not in use,2,Non-availability of finance,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0
RAJASTHAN,AJMER,SARWAD,SUNPA,12,NA,Others,Owned by individual farmer,1.28,OBC,Male,During 2015-2016,80000,12000,0,Government fund,NA,52000,8200,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.1,0,1.1,0,0,1.1,0,0,0,0,0,NA,NA,NA,NA,NA,1,12,1
RAJASTHAN,AJMER,SARWAD,SUNPA,13,NA,Others,Owned by individual farmer,1.98,OBC,Male,During 2015-2016,85000,12000,0,Government fund,NA,52000,8600,Temporarily Not in use,2,Mechanical break down,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.5,0,1.5,0,0,1.5,0,0,0,0,0,NA,NA,NA,NA,NA,1,13,1
RAJASTHAN,AJMER,SARWAD,SUNPA,14,NA,Others,Owned by individual farmer,1.17,OBC,Male,During 2015-2016,85000,12000,0,Government fund,NA,52000,9200,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,14,1
RAJASTHAN,AJMER,SARWAD,LALLAI,7,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,0.38,Others,Male,Up to 2013-2014,75000,15000,0,Government fund,NA,50000,13000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,4,0,0,NA,2,NA,NA,Yes,NA,NA,No,3.5,0,3.5,0,0,3.5,0,0,0,0,0,Yes,Less discharge in the well,2800,Upto 1/2,Usually filled up,1,7,1
RAJASTHAN,AJMER,SARWAD,CHHAPRI,8,NA,Others,Others,NA,NA,NA,Up to 2013-2014,82000,0,0,NA,NA,50000,0,Temporarily Not in use,2,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0
RAJASTHAN,AJMER,SARWAD,SUNPA,15,NA,Others,Owned by individual farmer,1.04,OBC,Male,During 2015-2016,80000,10000,0,Government fund,NA,52000,9200,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,0.85,0,0.85,0,0,0.85,0,0,0,0,0,NA,NA,NA,NA,NA,1,15,1
RAJASTHAN,BANSWARA,SAJJANGARH,SEVNEEYA,2,NA,Others,Others,NA,NA,NA,Up to 2013-2014,48000,1500,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,80,0,0,NA,6,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,3,0,0,3,No,NA,NA,NA,NA,1,0,0
RAJASTHAN,AJMER,SARWAD,CHHAPRI,9,NA,Others,Others,NA,NA,NA,Up to 2013-2014,75000,0,0,NA,NA,50000,0,Temporarily Not in use,2,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,8,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,0
RAJASTHAN,AJMER,SARWAD,SUNPA,16,NA,Others,Owned by individual farmer,2.68,OBC,Male,During 2015-2016,80000,10000,0,Government fund,NA,52000,9400,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,2.4,0,2.4,0,0,2.4,0,0,0,0,0,NA,NA,NA,NA,NA,1,16,1
RAJASTHAN,BANSWARA,SAJJANGARH,SEVNEEYA,3,NA,On Tanks/Ponds/Reservoirs/check dams,Others,NA,NA,NA,During 2014-2015,20000,45000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,90,0,0,NA,6,NA,NA,Yes,NA,NA,No,3,0,3,0,0,3,0,3,0,0,3,No,NA,1,Full,Filled up every year,1,0,0
RAJASTHAN,AJMER,SARWAD,CHHAPRI,10,NA,Others,Others,NA,NA,NA,Up to 2013-2014,75000,0,0,NA,NA,50000,0,Temporarily Not in use,2,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0
RAJASTHAN,AJMER,SARWAD,LALLAI,9,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,3,Scheduled-caste,Male,Up to 2013-2014,79000,11000,0,Government fund,NA,50000,9000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,5,0,0,NA,3,NA,NA,Yes,NA,NA,No,2.5,0,2.5,0,0,2.5,0,0,0,0,0,Yes,Less discharge in the well,2300,Upto 1/2,Usually filled up,1,9,1
RAJASTHAN,AJMER,SARWAD,BHATOLAV,2,NA,Others,Owned by individual farmer,1,OBC,Female,Up to 2013-2014,85000,16000,2000,Own savings,NA,62000,520,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,3,16,0,0,2,7,NA,NA,Yes,NA,NA,No,2.9,2.5,2.8,0,0,5.3,0,1,0,0,1,No,NA,NA,NA,NA,1,2,1
RAJASTHAN,AJMER,SARWAD,CHAKWA,9,NA,Others,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,70000,10000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,9,0,0,NA,4,NA,NA,Yes,NA,NA,No,1.62,1.62,1.62,0,0,3.24,0,1.4,0,0,1.4,Yes,Storage not filled up fully,NA,NA,NA,1,9,0
RAJASTHAN,AJMER,SARWAD,CHHAPRI,11,NA,Others,Others,NA,NA,NA,Up to 2013-2014,85000,0,0,NA,NA,50000,0,Temporarily Not in use,2,Less discharge of water,NA,Surface pipe, Centrifugal Pump,Diesel,10,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0
RAJASTHAN,AJMER,SARWAD,JALIYA,3,NA,Others,Owned by individual farmer,1.13,OBC,Male,During 2014-2015,80000,10000,4500,Government fund,NA,52000,8000,Temporarily Not in use,2,Any other reason,NA,Surface pipe, Centrifugal Pump,Diesel,0,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,3,1
RAJASTHAN,AJMER,SARWAD,SUNARIYA,2,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,2.61,OBC,Male,Up to 2013-2014,60000,40000,0,Government fund,NA,25000,10000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.61,0,1.61,0,0,1.61,0,0,0,0,0,Yes,Storage not filled up fully,2400,Nil/Negligible filled up,Usually filled up,1,2,1
RAJASTHAN,AJMER,SARWAD,SUNPA,17,NA,Others,Owned by individual farmer,0.65,OBC,Male,During 2015-2016,80000,11000,0,Government fund,NA,52000,9800,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,0.58,0,0.58,0,0,0.58,0,0,0,0,0,NA,NA,NA,NA,NA,1,17,1
RAJASTHAN,AJMER,SARWAD,JALIYA,1,NA,Others,Owned by individual farmer,1.83,OBC,Male,During 2014-2015,85000,11000,5000,Government fund,NA,52000,800,Temporarily Not in use,2,Any other reason,NA,Surface pipe, Centrifugal Pump,Diesel,0,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.6,0,1.6,0,0,1.6,0,0,0,0,0,NA,NA,NA,NA,NA,4,1,1
RAJASTHAN,AJMER,SARWAD,LALLAI,11,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,0.32,OBC,Male,Up to 2013-2014,80000,14000,0,Government fund,NA,50000,12000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,6,0,0,NA,2,NA,NA,Yes,NA,NA,No,2.5,0,2.5,0,0,2.5,0,0,0,0,0,Yes,Less discharge in the well,2700,Upto 1/2,Usually filled up,1,11,1
RAJASTHAN,AJMER,SARWAD,JALIYA,2,NA,Others,Owned by individual farmer,1.13,OBC,Male,During 2014-2015,85000,12000,4000,Government fund,NA,52000,8800,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,0,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1,0,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,5,2,1
RAJASTHAN,AJMER,SARWAD,BHATOLAV,3,NA,Others,Owned by individual farmer,1.5,OBC,Male,Up to 2013-2014,84000,17000,3500,Own savings,NA,60000,6500,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,2,16,0,0,2,5,NA,NA,Yes,NA,NA,No,4.84,2.7,2.14,0,0,4.84,0.25,1.5,0,0,1.75,No,NA,NA,NA,NA,1,3,1
RAJASTHAN,AJMER,SARWAD,JALIYA,5,NA,Others,Owned by individual farmer,1.33,OBC,Male,During 2014-2015,85000,11000,4500,Government fund,NA,52000,9800,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,0,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.1,1.1,0,0,0,1.1,0,0,0,0,0,NA,NA,NA,NA,NA,1,5,1
RAJASTHAN,AJMER,SARWAD,SUNARIYA,3,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by individual farmer,3.1,OBC,Male,Up to 2013-2014,60000,40000,0,Government fund,NA,50000,10000,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,5,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,2.5,0,2.5,0,0,2.5,0,0,0,0,0,Yes,Storage not filled up fully,2400,Nil/Negligible filled up,Usually filled up,1,3,1
RAJASTHAN,AJMER,SARWAD,JALIYA,4,NA,Others,Owned by individual farmer,1.6,OBC,Male,During 2015-2016,88000,12000,4000,Government fund,NA,52000,8800,Temporarily Not in use,2,Storage not filled up fully,NA,Surface pipe, Centrifugal Pump,Diesel,0,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,1.4,0,1.4,0,0,1.4,0,0,0,0,0,NA,NA,NA,NA,NA,1,4,1
RAJASTHAN,AJMER,SARWAD,BHATOLAV,4,NA,Others,Owned by individual farmer,1.18,OBC,Male,Up to 2013-2014,82000,16000,2500,Own savings,NA,62000,2400,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Diesel,8,4,15,0,0,1,6,NA,NA,Yes,NA,NA,No,2.45,2.1,2.44,0,0,4.54,0.25,1.1,0,0,1.35,No,NA,NA,NA,NA,1,4,1
